county_fips,eji_score
21043,0.617975
21045,0.7380166666666667
21047,-94.48340952380953
21049,0.48749000000000003
21051,0.6644375
21053,0.746025
21055,0.6455
21057,0.61555
21059,0.5572125
21061,-199.37151999999998
21063,0.6332
21065,0.6497333333333334
21067,0.4061804878048781
21069,0.692625
21071,0.8177642857142857
21073,0.44671500000000003
21075,0.8981
21077,0.7148333333333333
21079,0.49363333333333337
21081,0.36378571428571427
21083,0.6873699999999999
21085,0.5828555555555556
21087,0.702075
21089,0.7192777777777778
21091,0.6413666666666666
21093,-35.203525
21095,0.7405727272727273
21097,0.49222
21099,0.6463333333333333
21101,0.7377357142857143
21103,0.6917
